64778.83,1.40416167
64737.88,0.39823779
64725.48,1.16233325
64701.31,0.00192763
64698.04,0.41255643
64731.43,0.06962648
64718.77,0.15564779
64731.98,0.00927581
64713.89,0.00179482
64703.25,0.0468354
64690.1,0.22694851
64672.39,0.18827308
64687.0,0.00918434
64686.99,0.47193263
64696.92,0.00072649
64694.09,2.02894266
64715.24,0.98436547
64678.7,0.00354466
64666.0,0.06067866
64655.8,0.17568005
64668.81,0.21495007
64656.93,0.23080658
64666.11,1.93805278
64704.9,0.04792076
64751.38,0.0005841
64742.5,0.13073132
64752.0,1.22739336
64790.8,0.28141604
64799.44,0.01133375
64803.38,0.11292227
64782.22,0.63548249
64771.42,0.12176708
64755.07,0.00785978
64737.23,0.66233803
64724.53,0.00269012
64713.34,0.05463851
64712.76,0.00580802
64702.77,0.01535523
64702.77,0.01983942
64670.77,0.02172362
64657.37,0.57161339
64645.01,0.42223708
64642.13,0.07365212
64630.64,0.34828943
64640.86,1.79508017
64674.4,0.50583239
64646.01,0.00370547
64639.14,0.00432446
64627.84,0.1059233
64606.96,0.15999666
64612.43,0.113173
64610.22,0.34330789
64595.72,0.14681403
64605.23,0.08322564
64604.42,0.17560775
64610.21,0.00570272
64609.02,0.03844455
64612.42,0.02840753
64612.43,0.00534051
64612.42,0.16272274
64627.29,0.07972047
64612.42,0.00032421
64612.43,0.13429127
64627.3,0.05923105
64641.01,0.01743683
64626.72,0.09262762
64641.0,0.43889705
64612.23,0.08234885
64611.63,0.2324446
64649.73,0.02253389
64655.67,0.15628625
64704.75,0.03917149
64673.49,0.05975189
64684.26,0.24820216
64661.16,0.0003891
64657.62,0.00895587
64641.04,0.00188786
64612.7,0.00051443
64604.85,0.00076944
64568.15,0.03013309
64552.17,0.01714143
64555.0,0.08039834
64554.73,0.50170407
64557.0,0.00214824
64519.83,0.22415786
64527.99,0.0177999
64527.36,0.00591483
64514.25,0.18077418
64500.38,0.0112441
64502.67,0.19169359
64473.92,0.1143209
64489.05,0.56768868
64454.63,0.06328445
64444.01,1.19036791
64438.81,0.0194533
64441.09,0.2197554
64447.12,1.45242839
64503.0,0.26243672
64502.09,0.06417715
64479.77,0.09206046
64486.5,0.28695883
64500.74,1.67559803
64502.01,0.01236825
64502.02,0.04204822
64502.02,0.26473305
64516.69,0.51316009
64513.43,0.003006
64506.32,0.00220487
64506.32,0.00097467
64506.3,0.30955709
64483.2,0.58278221
64462.34,0.1072679
64462.32,0.10354962
64457.79,0.00239536
64457.79,0.00583245
64457.78,0.11864806
64457.78,0.12331678
64462.33,0.09635881
64451.31,0.01721883
64456.18,0.0015954
64446.25,0.67824303
64476.61,0.07137303
64491.01,0.01044315
64479.35,0.06859495
64485.79,0.25113926
64499.7,0.09828126
64508.6,0.13930406
64510.57,0.16920489
64510.57,1.26146721
64565.93,0.72870303
64577.41,0.08977902
64589.56,0.4789959
64592.47,0.00387483
64592.47,0.16397
64595.17,0.11408212
64573.34,0.00725128
64573.33,0.08226013
64564.38,0.02284808
64568.96,0.00032821
64564.76,0.01100787
64564.77,0.00100022
64564.77,0.03198638
64563.59,0.05355973
64561.6,0.50584494
64544.46,0.09733376
64552.91,0.00708196
64552.92,1.03530282
64538.67,0.00046223
64538.68,2.76e-06
64538.68,0.25389688
64563.72,3.3643888
64618.37,0.19002887
64644.7,0.01927126
64629.79,1.55050787
64697.48,0.63835177
64695.82,0.78234456
64671.59,0.02602739
64668.87,0.8308301
64626.21,0.27786664
64622.02,0.0501681
64613.54,0.54522587
64623.74,0.12510251
64652.3,0.07190051
64650.41,0.44181985
64669.13,0.05312279
64650.37,0.11911428
64630.18,0.0019547
